start_x,start_y,end_x,end_y,most_left,most_right,most_down,most_up,clean,priority,oneway
-75.7037916,45.4149415,-75.7043294,45.4155799,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7289439,45.424842,-75.7264742,45.4254129,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7086887,45.4103394,-75.709402,45.41008,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.694272,45.4094129,-75.6924622,45.41017,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6970684,45.4193702,-75.696536,45.4187563,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.681854,45.4147887,-75.6816852,45.4149703,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6518027,45.4235428,-75.6541053,45.4231513,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6730842,45.4229664,-75.6739853,45.4225804,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6874715,45.4082235,-75.6882699,45.4078877,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6565965,45.4185202,-75.6577986,45.4174958,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.7227688,45.4244866,-75.7227886,45.4245399,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6809051,45.4282778,-75.6814248,45.4288942,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7123366,45.4286052,-75.7142522,45.4287663,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6709292,45.4156671,-75.6724636,45.4150306,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6844005,45.4140428,-75.6845935,45.4142671,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6803121,45.4209581,-75.6809775,45.4217336,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6895885,45.413824,-75.6899256,45.4142163,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6844005,45.4140428,-75.6840699,45.4136586,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.723723,45.4259539,-75.7232464,45.4259659,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7123917,45.4097118,-75.7119968,45.4090416,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7149048,45.4300557,-75.7149652,45.4300607,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7126442,45.4129346,-75.7117413,45.4114651,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6940522,45.4189708,-75.6945759,45.4195741,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6969696,45.4285597,-75.694008,45.4252568,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6870725,45.414056,-75.6876049,45.4146479,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6749707,45.4091168,-75.6746174,45.408497,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7070425,45.4187029,-75.707576,45.4193136,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.7175077,45.4306836,-75.7185662,45.4306491,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6922767,45.4302483,-75.6917394,45.4296131,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6787471,45.4103611,-75.6792852,45.4112659,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6639366,45.4237097,-75.6655592,45.4236005,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.684889,45.4146105,-75.6851269,45.414887,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.685022,45.4202561,-75.6812407,45.4183888,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6968862,45.4222455,-75.6988338,45.421406,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7142558,45.415669,-75.7133751,45.4159162,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6988532,45.4161539,-75.6986532,45.4158995,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6773515,45.4232487,-75.6787134,45.424864,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7214991,45.4275165,-75.7213305,45.4275237,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6797741,45.4121142,-75.6774244,45.4129468,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6875008,45.4233167,-75.6866125,45.423744,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6550378,45.4278558,-75.6527801,45.4280278,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.681517,45.4236868,-75.6801762,45.422069,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6946721,45.4134035,-75.6944551,45.4131515,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6547995,45.424368,-75.6546298,45.4239741,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6890574,45.4298957,-75.6907871,45.4290003,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6629712,45.4272882,-75.6628073,45.4273005,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6577992,45.4276512,-75.6605791,45.4274476,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6820508,45.4072488,-75.682194,45.4086887,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6748833,45.4264668,-75.6735305,45.4248509,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6644846,45.4214376,-75.6649491,45.422342,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6853808,45.4181398,-75.6845343,45.4184864,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6651132,45.4087724,-75.6651401,45.4086933,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.7089961,45.4170413,-75.7065247,45.4180982,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7185662,45.4306491,-75.7175077,45.4306836,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6553286,45.4299272,-75.6552644,45.429405,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6895471,45.4199979,-75.6889744,45.4193384,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6937226,45.4155095,-75.6932062,45.4149164,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7112554,45.4135306,-75.7105202,45.4123222,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.710366,45.4284577,-75.7113799,45.4285341,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7252687,45.4261529,-75.7251765,45.4256742,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7096974,45.4120525,-75.708542,45.4124672,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6773515,45.4232487,-75.6760578,45.4217062,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.683503,45.4184604,-75.6842707,45.4181606,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6876049,45.4146479,-75.6856095,45.4154495,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6737915,45.4121461,-75.6744399,45.4132397,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6988338,45.421406,-75.6968862,45.4222455,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6524419,45.4258188,-75.6523458,45.4251874,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6825576,45.4094075,-75.682194,45.4086887,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7109596,45.4101323,-75.7105559,45.4094897,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6708109,45.4185544,-75.6691762,45.416843,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.657584,45.4208744,-75.6578432,45.4214016,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.7165827,45.4188951,-75.717498,45.4199031,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.696364,45.415369,-75.69433,45.4162123,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6935228,45.4288447,-75.6937233,45.4287621,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6970684,45.4193702,-75.6990653,45.4185324,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7230669,45.4075622,-75.7222052,45.4075147,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7117413,45.4114651,-75.7131954,45.4110476,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7257825,45.4068347,-75.7264303,45.4071627,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7114134,45.4190267,-75.7104159,45.418799,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6869983,45.4303572,-75.6874396,45.4305841,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6542509,45.4192044,-75.6571474,45.4204144,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.6852799,45.4281255,-75.6856876,45.4287926,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6718059,45.425592,-75.6731631,45.4271935,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7222052,45.4075147,-75.7230669,45.4075622,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.710366,45.4284577,-75.710646,45.4272397,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6820324,45.4256844,-75.6806286,45.4240595,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.680394,45.4190802,-75.6824784,45.4201277,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6620724,45.410498,-75.6620557,45.4103931,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6739124,45.4108359,-75.6736137,45.4114953,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6862913,45.4100312,-75.6882715,45.4092192,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6894464,45.4254851,-75.6882608,45.4241297,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.6880453,45.4151632,-75.6879441,45.4150462,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6569228,45.4307582,-75.6557555,45.4298945,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6566986,45.4159632,-75.6565287,45.4159485,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6796855,45.4158197,-75.6792768,45.4165619,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6839454,45.4125862,-75.6839384,45.4130072,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6659957,45.4289308,-75.6680623,45.4287902,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6928803,45.4211157,-75.6930421,45.4210407,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6614724,45.410037,-75.6610288,45.4100709,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6989751,45.4116538,-75.6984074,45.4109884,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6803827,45.4276791,-75.6795565,45.4267219,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6901669,45.422547,-75.6891924,45.4222514,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6604811,45.4266539,-75.6622831,45.4257762,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7094856,45.4077285,-75.7090894,45.4070651,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6990653,45.4185324,-75.6997545,45.4193562,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7090894,45.4070651,-75.7090237,45.4069514,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6929126,45.4145778,-75.6939451,45.4141402,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6915501,45.4085748,-75.6888468,45.4097709,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6560799,45.4109952,-75.6555911,45.4107089,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7150026,45.4097012,-75.7146115,45.4090477,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6903157,45.4279041,-75.6887564,45.4285439,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.6816852,45.4149703,-75.6814129,45.4148338,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6866125,45.423744,-75.6847465,45.4245486,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6550378,45.4278558,-75.6552756,45.4278383,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6884993,45.4069708,-75.6890219,45.407585,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6847465,45.4245486,-75.6838243,45.4249359,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7088307,45.4091223,-75.7101043,45.4087508,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6617998,45.4238585,-75.6600606,45.4239893,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7076634,45.412843,-75.7071453,45.4120135,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6890574,45.4298957,-75.6895753,45.4305265,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7238842,45.4077391,-75.7237453,45.4081757,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6769716,45.4139461,-75.6773361,45.4143944,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6908363,45.4073318,-75.687773,45.4085857,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.656681,45.4160404,-75.6566986,45.4159632,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,True
-75.713454,45.4172087,-75.7135887,45.4172506,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7115488,45.426004,-75.7114388,45.4259613,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.707576,45.4193136,-75.7076426,45.4193871,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6661878,45.4302591,-75.6660926,45.4295927,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6839973,45.4294924,-75.6824384,45.4301457,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6813716,45.414799,-75.6814739,45.4149685,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6746271,45.4117922,-75.6755136,45.4114477,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6907871,45.4290003,-75.6911182,45.4288541,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.7174188,45.4290383,-75.7184045,45.4290026,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6750155,45.4221409,-75.6760578,45.4217062,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6828602,45.4154099,-75.682196,45.4164494,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6557555,45.4298945,-75.6563569,45.4298419,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6928803,45.4211157,-75.6936479,45.422012,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6658516,45.4242062,-75.666115,45.4247692,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7077514,45.4073163,-75.7065438,45.4076739,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6824463,45.4233112,-75.6831516,45.4241299,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6839454,45.4125862,-75.6843349,45.4125525,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.7005199,45.4110237,-75.7010619,45.4116639,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.72578,45.4303675,-75.7235129,45.4304654,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7146115,45.4090477,-75.7159459,45.408649,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7174009,45.4082006,-75.7169971,45.4076534,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6772966,45.42897,-75.6778,45.4295847,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6870978,45.4109723,-75.6873796,45.4112899,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6837038,45.4291166,-75.6836286,45.429033,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.6840862,45.4166348,-75.6859562,45.415852,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6925818,45.4203825,-75.69207,45.419785,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6553286,45.4299272,-75.6557555,45.4298945,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6764827,45.4133354,-75.6769716,45.4139461,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7011634,45.4090143,-75.7036745,45.4078891,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6929426,45.417698,-75.6909416,45.4185216,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.7252532,45.4284329,-75.724873,45.4278194,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7289923,45.4096463,-75.7289578,45.4094306,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6988338,45.421406,-75.7007992,45.4205572,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7149048,45.4300557,-75.7140341,45.429988,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6686762,45.4300822,-75.6683864,45.4294363,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.69322,45.4281632,-75.6937233,45.4287621,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6645435,45.4087346,-75.6649472,45.4087599,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.6770816,45.4212836,-75.6760578,45.4217062,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6864511,45.4116547,-75.6875155,45.4114387,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.7296446,45.4237975,-75.7287526,45.4238854,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7217786,45.4305346,-75.7235129,45.4304654,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6831425,45.4178474,-75.6812407,45.4183888,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7008599,45.4290893,-75.6987053,45.4287494,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7114388,45.4259613,-75.710646,45.4272397,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6869681,45.4075992,-75.6849308,45.4084614,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6657344,45.4271003,-75.6672062,45.4270113,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7280251,45.4239592,-75.7287526,45.4238854,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6824384,45.4301457,-75.6828931,45.4308303,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6896551,45.4271046,-75.69283,45.4257387,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.7064839,45.4089348,-75.7056156,45.4093174,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7065247,45.4180982,-75.7049648,45.4187643,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6586514,45.4228177,-75.6607607,45.422655,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6989448,45.4143113,-75.6985518,45.414475,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6800805,45.4265024,-75.6787134,45.424864,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7140154,45.4246299,-75.7136311,45.4246503,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.687773,45.4085857,-75.6874715,45.4082235,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6559547,45.4114176,-75.6570014,45.4106202,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,True
-75.7152069,45.4288546,-75.7150881,45.4295352,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6923544,45.4203508,-75.6928803,45.4211157,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6874715,45.4082235,-75.6854344,45.4090549,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6950029,45.4274404,-75.6954034,45.4279172,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7059895,45.4174764,-75.70859,45.4163272,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6936479,45.422012,-75.6941001,45.4225326,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6622396,45.4099828,-75.662033,45.4100007,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6555225,45.4218536,-75.6555092,45.4221744,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6878335,45.4180121,-75.687262,45.417358,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6629712,45.4272882,-75.6657344,45.4271003,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6985518,45.414475,-75.6981207,45.4146562,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6603572,45.4259329,-75.6622831,45.4257762,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6874693,45.4069169,-75.6882699,45.4078877,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6849308,45.4084614,-75.6869681,45.4075992,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7197922,45.4247617,-75.7198037,45.4250108,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7235129,45.4304654,-75.7217786,45.4305346,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7119968,45.4090416,-75.7105559,45.4094897,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6574838,45.425445,-75.6575728,45.4261135,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6882697,45.426793,-75.6883823,45.4267518,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7264303,45.4071627,-75.7268145,45.4070022,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6853774,45.4151854,-75.6856095,45.4154495,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6876214,45.4232634,-75.6875008,45.4233167,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7175077,45.4306836,-75.7157264,45.4301236,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6841152,45.4112487,-75.6840152,45.4112586,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7245663,45.4286402,-75.7252532,45.4284329,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7227886,45.4245399,-75.7230975,45.4249564,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6883823,45.4267518,-75.6882697,45.426793,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6757564,45.4261082,-75.6748833,45.4264668,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6622831,45.4257762,-75.6604811,45.4266539,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6530472,45.4115505,-75.6524165,45.4101027,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6774244,45.4129468,-75.6797741,45.4121142,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.705586,45.4143667,-75.7048795,45.4146722,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7113353,45.4079212,-75.7116286,45.4084518,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7243544,45.407971,-75.7280357,45.4093352,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.7109596,45.4101323,-75.7113684,45.410817,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6930096,45.4280287,-75.69322,45.4281632,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6750526,45.4184326,-75.6758927,45.4187271,-75.7299279,-75.6515738,45.4068347,45.4308387,False,0,True
-75.6672062,45.4270113,-75.6668084,45.4262093,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7021664,45.4129698,-75.7038581,45.4122761,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6752944,45.4128907,-75.6757498,45.4136541,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6824384,45.4301457,-75.6839973,45.4294924,-75.7299279,-75.6515738,45.4068347,45.4308387,False,2,False
-75.6552644,45.429405,-75.6530128,45.4295593,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7066334,45.4110795,-75.7075189,45.4107042,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7165731,45.424789,-75.7165966,45.4256558,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,False
-75.700632,45.4136096,-75.7021664,45.4129698,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.7234561,45.4297597,-75.7233834,45.429093,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6825576,45.4094075,-75.6833073,45.4099173,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6925818,45.4203825,-75.6945759,45.4195741,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
-75.693437,45.4255206,-75.6933657,45.4254253,-75.7299279,-75.6515738,45.4068347,45.4308387,False,6,True
-75.6581779,45.4212705,-75.6578432,45.4214016,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6869816,45.4170353,-75.687262,45.417358,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.7232464,45.4259659,-75.721323,45.4260545,-75.7299279,-75.6515738,45.4068347,45.4308387,False,4,False
-75.6851062,45.4178156,-75.6845971,45.4172445,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6814129,45.4148338,-75.6813716,45.414799,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7266338,45.4294627,-75.7281621,45.429913,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,False
-75.6817716,45.4149986,-75.6816852,45.4149703,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.6845971,45.4172445,-75.6864828,45.4164496,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6847935,45.4114106,-75.6844436,45.4112818,-75.7299279,-75.6515738,45.4068347,45.4308387,False,3,True
-75.7031719,45.4073489,-75.7006572,45.4084011,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6720158,45.4194158,-75.6714692,45.4195692,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,False
-75.6979882,45.4138061,-75.7000672,45.4129438,-75.7299279,-75.6515738,45.4068347,45.4308387,False,5,True
